family,genus,species,accession,start_pos,end_pos
Rhodobacteraceae,Sulfitobacter,Sulfitobacter dubius,AY180102,1,1430
Rhodobacteraceae,Sulfitobacter,Sulfitobacter geojensis,KC428714,1,1413
Rhodobacteraceae,Sulfitobacter,Sulfitobacter guttiformis,Y16427,1,1353
Rhodobacteraceae,Sulfitobacter,Sulfitobacter litoralis,DQ097527,1,1400
Rhodobacteraceae,Sulfitobacter,Sulfitobacter marinus,DQ683726,1,1420
Rhodobacteraceae,Sulfitobacter,Sulfitobacter mediterraneus,Y17387,1,1415
Rhodobacteraceae,Sulfitobacter,Sulfitobacter noctilucae,KC428716,1,1409
Rhodobacteraceae,Sulfitobacter,Sulfitobacter noctilucicola,KC428717,1,1411
Rhodobacteraceae,Sulfitobacter,Sulfitobacter pacificus,AB934383,1,1321
Rhodobacteraceae,Sulfitobacter,Sulfitobacter pontiacus,Y13155,1,1397
Rhodobacteraceae,Sulfitobacter,Sulfitobacter porphyrae,AB758574,1,1321
Rhodobacteraceae,Sulfitobacter,Sulfitobacter pseudonitzschiae,KF006321,1,1426
Rhodobacteraceae,Sulfitobacter,Sulfitobacter undariae,KM275624,1,1385
Unclassified Clostridiales,Sulfobacillus,Sulfobacillus acidophilus,AB089842,1,1525
Unclassified Clostridiales,Sulfobacillus,Sulfobacillus benefaciens,EF679212,1,1334
Unclassified Clostridiales,Sulfobacillus,Sulfobacillus sibiricus,AY079150,1,1438
Unclassified Clostridiales,Sulfobacillus,Sulfobacillus thermosulfidooxidans,AB089844,1,1500
Unclassified Clostridiales,Sulfobacillus,Sulfobacillus thermotolerans,DQ124681,1,1433
Sulfolobaceae,Sulfolobus,Sulfolobus acidocaldarius,D14876,260,1752
Sulfolobaceae,Sulfolobus,Sulfolobus metallicus,D85519,1,1433
Sulfolobaceae,Sulfolobus,Sulfolobus shibatae,M32504,1,1495
Sulfolobaceae,Sulfolobus,Sulfolobus solfataricus,D26490,728,2222
Sulfolobaceae,Sulfolobus,Sulfolobus tokodaii,AB022438,385,1879
Sulfolobaceae,Sulfolobus,Sulfolobus yangmingensis,AB010957,1,1493
Desulfurococcaceae,Sulfophobococcus,Sulfophobococcus zilligii,X98064,1,1463
Acidiferrobacteraceae,Sulfuricaulis,Sulfuricaulis limicola,LC030205,1,1453
Sulfuricellaceae,Sulfuricella,Sulfuricella denitrificans,AB506456,1,1464
Sulfuricellaceae,Sulfuriferula,Sulfuriferula multivorans,LC005593,1,1462
Sulfuricellaceae,Sulfuriferula,Sulfuriferula plumbiphila,AJ316618,11,1469
Sulfuricellaceae,Sulfuriferula,Sulfuriferula thiophila,LC115045,1,1460
Acidiferrobacteraceae,Sulfurifustis,Sulfurifustis variabilis,LC062790,1,1454
Hydrogenothermaceae,Sulfurihydrogenibium,Sulfurihydrogenibium azorense,AF528192,1,1447
Hydrogenothermaceae,Sulfurihydrogenibium,Sulfurihydrogenibium kristjanssonii,AM778960,1,1487
Hydrogenothermaceae,Sulfurihydrogenibium,Sulfurihydrogenibium rodmanii,AM259502,1,1444
Hydrogenothermaceae,Sulfurihydrogenibium,Sulfurihydrogenibium subterraneum,AB071324,1,1429
Hydrogenothermaceae,Sulfurihydrogenibium,Sulfurihydrogenibium yellowstonense,AY686713,1,1447
Helicobacteraceae,Sulfurimonas,Sulfurimonas autotrophica,AB088431,1,1437
Helicobacteraceae,Sulfurimonas,Sulfurimonas denitrificans,CP000153,2144733,2146180
Helicobacteraceae,Sulfurimonas,Sulfurimonas gotlandica,AFRZ01000001,1226317,1227824
Helicobacteraceae,Sulfurimonas,Sulfurimonas paralvinellae,AB252048,1,1445
Sulfuricellaceae,Sulfurirhabdus,Sulfurirhabdus autotrophica,LC076472,1,1433
Rhodocyclaceae,Sulfurisoma,Sulfurisoma sediminicola,AB842427,1,1460
Sulfolobaceae,Sulfurisphaera,Sulfurisphaera ohwakuensis,D85507,381,1873
Rhodocyclaceae,Sulfuritalea,Sulfuritalea hydrogenivorans,AB552842,1,1448
Piscirickettsiaceae,Sulfurivirga,Sulfurivirga caldicuralii,AB245479,1,1457
Campylobacteraceae,Sulfurospirillum,Sulfurospirillum alkalitolerans,GQ863490,1,1437
Campylobacteraceae,Sulfurospirillum,Sulfurospirillum arcachonense,Y11561,1,1433
Campylobacteraceae,Sulfurospirillum,Sulfurospirillum arsenophilum,U85964,1,1321
Campylobacteraceae,Sulfurospirillum,Sulfurospirillum barnesii,AF038843,1,1471
Campylobacteraceae,Sulfurospirillum,Sulfurospirillum cavolei,AB246781,1,1336
Campylobacteraceae,Sulfurospirillum,Sulfurospirillum deleyianum,Y13671,1,1431
Campylobacteraceae,Sulfurospirillum,Sulfurospirillum halorespirans,AF218076,1,1489
Campylobacteraceae,Sulfurospirillum,Sulfurospirillum multivorans,X82931,1,1464
Helicobacteraceae,Sulfurovum,Sulfurovum aggregans,AB889689,1,1384
Helicobacteraceae,Sulfurovum,Sulfurovum lithotrophicum,AB091292,1,1406
Flavobacteriaceae,Sungkyunkwania,Sungkyunkwania multivorans,JQ911704,1,1442
Prolixibacteraceae,Sunxiuqinia,Sunxiuqinia elliptica,GQ200190,1,1415
Prolixibacteraceae,Sunxiuqinia,Sunxiuqinia faeciviva,AB362263,1,1442
Sutterellaceae,Sutterella,Sutterella parvirubra,AB300989,1,1489
Sutterellaceae,Sutterella,Sutterella stercoricanis,AJ566849,1,1455
Sutterellaceae,Sutterella,Sutterella wadsworthensis,GU585669,1,1449
Cardiobacteriaceae,Suttonella,Suttonella indologenes,M35015,1,1474
Cardiobacteriaceae,Suttonella,Suttonella ornithocola,AJ717394,1,1486
Acetobacteraceae,Swaminathania,Swaminathania salitolerans,AF459454,1,1455
Acetobacteraceae,Swingsia,Swingsia samuiensis,AB786666,1,1370
Symbiobacteriaceae,Symbiobacterium,Symbiobacterium ostreiconchae,AB361629,1,1487
Symbiobacteriaceae,Symbiobacterium,Symbiobacterium terraclitae,AB455239,1,1454
Symbiobacteriaceae,Symbiobacterium,Symbiobacterium thermophilum,AP006840,2954633,2956204
Symbiobacteriaceae,Symbiobacterium,Symbiobacterium turbinis,AB455238,1,1488
Synergistaceae,Synergistes,Synergistes jonesii,L08066,1,1355
Unclassified Thermoanaerobacterales,Syntrophaceticus,Syntrophaceticus schinkii,EU386162,1,1416
Syntrophobacteraceae,Syntrophobacter,Syntrophobacter fumaroxidans,X82874,1,1486
Syntrophobacteraceae,Syntrophobacter,Syntrophobacter pfennigii,X82875,1,1486
Syntrophobacteraceae,Syntrophobacter,Syntrophobacter sulfatireducens,AY651787,1,1554
Syntrophobacteraceae,Syntrophobacter,Syntrophobacter wolinii,X70905,1,1427
Peptococcaceae,Syntrophobotulus,Syntrophobotulus glycolicus,CP002547,2164818,2166371
Lachnospiraceae,Syntrophococcus,Syntrophococcus sucromutans,AF202264,1,1535
Syntrophomonadaceae,Syntrophomonas,Syntrophomonas cellicola,DQ288691,279,1709
Syntrophomonadaceae,Syntrophomonas,Syntrophomonas curvata,AY290767,1,1559
Syntrophomonadaceae,Syntrophomonas,Syntrophomonas erecta,AY536889,1,1561
Syntrophomonadaceae,Syntrophomonas,Syntrophomonas palmitatica,AB274039,1,1571
Syntrophomonadaceae,Syntrophomonas,Syntrophomonas sapovorans,AF022249,1,1521
Syntrophomonadaceae,Syntrophomonas,Syntrophomonas wolfei subsp. saponavida,DQ666175,1,1712
Syntrophomonadaceae,Syntrophomonas,Syntrophomonas wolfei subsp. wolfei,CP000448,43738,45267
Syntrophomonadaceae,Syntrophomonas,Syntrophomonas zehnderi,DQ898277,1,1467
Syntrophorhabdaceae,Syntrophorhabdus,Syntrophorhabdus aromaticivorans,AB212873,1,1482
Syntrophomonadaceae,Syntrophothermus,Syntrophothermus lipocalidus,AB021305,1,1588
Syntrophaceae,Syntrophus,Syntrophus aciditrophicus,CP000252,738017,739575
Syntrophaceae,Syntrophus,Syntrophus buswellii,X85131,1,1561
Syntrophaceae,Syntrophus,Syntrophus gentianae,X85132,1,1560
Rhodobacteraceae,Tabrizicola,Tabrizicola aquatica,HQ392507,1,1388
Cytophagaceae,Taeseokella,Taeseokella kangwonensis,JX426065,1,1385
Rhodospirillaceae,Tagaea,Tagaea marina,KT461820,1,1467
Lysobacteraceae,Tahibacter,Tahibacter aquaticus,AM981201,1,1463
Lysobacteraceae,Tahibacter,Tahibacter caeni,KJ179841,1,1459
Chitinophagaceae,Taibaiella,Taibaiella chishuiensis,KF694752,1,1480
Chitinophagaceae,Taibaiella,Taibaiella coffeisoli,KM505048,1,1420
Chitinophagaceae,Taibaiella,Taibaiella koreensis,KC252613,1,1429
Chitinophagaceae,Taibaiella,Taibaiella smilacinae,KC571459,1,1397
Chitinophagaceae,Taibaiella,Taibaiella yonginensis,KM598262,1,1428
Pseudonocardiaceae,Tamaricihabitans,Tamaricihabitans halophyticus,JX982738,1,1445
Alteromonadaceae,Tamilnaduibacter,Tamilnaduibacter salinus,HG969252,1,1474
Flavobacteriaceae,Tamlana,Tamlana agarivorans,EU221275,1,1474
Flavobacteriaceae,Tamlana,Tamlana crocina,AM286230,1,1414
Flavobacteriaceae,Tamlana,Tamlana sedimentorum,AB894238,1,1490
Prolixibacteraceae,Tangfeifania,Tangfeifania diversioriginum,JQ683777,1,1446
Porphyromonadaceae,Tannerella,Tannerella forsythia,AB035460,1,1466
Acetobacteraceae,Tanticharoenia,Tanticharoenia aidae,LC005449,1,1414
Acetobacteraceae,Tanticharoenia,Tanticharoenia sakaeratensis,AB304087,1,1414
Sneathiellaceae,Taonella,Taonella mepensis,JN693496,1,1408
Bradyrhizobiaceae,Tardiphaga,Tardiphaga robiniae,FR753034,1,1439
Rhodobacteraceae,Tateyamaria,Tateyamaria omphalii,AB193438,1,1386
Rhodobacteraceae,Tateyamaria,Tateyamaria pelophila,AJ968651,1,1275
Enterobacteriaceae,Tatumella,Tatumella citrea,DQ838096,1,1351
Enterobacteriaceae,Tatumella,Tatumella morbirosei,EU344769,1,1492
Enterobacteriaceae,Tatumella,Tatumella ptyseos,AJ233437,1,1480
Enterobacteriaceae,Tatumella,Tatumella punctata,FJ756351,1,1505
Enterobacteriaceae,Tatumella,Tatumella saanichensis,EU215774,1,1347
Enterobacteriaceae,Tatumella,Tatumella terrea,EF688007,1,1494
Alcaligenaceae,Taylorella,Taylorella asinigenitalis,AF067729,1,1505
Alcaligenaceae,Taylorella,Taylorella equigenitalis,X68645,1,1499
Oxalobacteraceae,Telluria,Telluria chitinolytica,X65590,1,1469
Oxalobacteraceae,Telluria,Telluria mixta,X65589,1,1469
Blastocatellaceae,Tellurimicrobium,Tellurimicrobium multivorans,KP334257,1,1485
Acidobacteriaceae,Telmatobacter,Telmatobacter bradus,AM887760,1,1406
Planctomycetaceae,Telmatocola,Telmatocola sphagniphila,JN880417,1,1422
Rhodospirillaceae,Telmatospirillum,Telmatospirillum siberiense,AF524863,1,1344
Temperatibacteraceae,Temperatibacter,Temperatibacter marinus,AB906690,1,1362
Flavobacteriaceae,Tenacibaculum,Tenacibaculum adriaticum,AM412314,1,1441
Flavobacteriaceae,Tenacibaculum,Tenacibaculum aestuarii,DQ314760,1,1473
Flavobacteriaceae,Tenacibaculum,Tenacibaculum aiptasiae,EF416572,1,1434
Flavobacteriaceae,Tenacibaculum,Tenacibaculum amylolyticum,AB032505,1,1444
Flavobacteriaceae,Tenacibaculum,Tenacibaculum ascidiaceicola,KT231981,1,1446
Flavobacteriaceae,Tenacibaculum,Tenacibaculum caenipelagi,KC832834,1,1446
Flavobacteriaceae,Tenacibaculum,Tenacibaculum crassostreae,EU428783,1,1396
Flavobacteriaceae,Tenacibaculum,Tenacibaculum dicentrarchi,FN545354,1,1507
Flavobacteriaceae,Tenacibaculum,Tenacibaculum discolor,AM411030,1,1512
Flavobacteriaceae,Tenacibaculum,Tenacibaculum gallaicum,AM746477,1,1518
Flavobacteriaceae,Tenacibaculum,Tenacibaculum geojense,HQ401023,1,1442
Flavobacteriaceae,Tenacibaculum,Tenacibaculum holothuriorum,KP313827,1,1410
Flavobacteriaceae,Tenacibaculum,Tenacibaculum jejuense,FJ490366,1,1392
Flavobacteriaceae,Tenacibaculum,Tenacibaculum litopenaei,DQ822567,1,1471
Flavobacteriaceae,Tenacibaculum,Tenacibaculum litoreum,AY962294,1,1446
Flavobacteriaceae,Tenacibaculum,Tenacibaculum lutimaris,AY661691,1,1473
Flavobacteriaceae,Tenacibaculum,Tenacibaculum maritimum,AB078057,1,1475
Flavobacteriaceae,Tenacibaculum,Tenacibaculum mesophilum,AB032501,1,1444
Flavobacteriaceae,Tenacibaculum,Tenacibaculum ovolyticum,AB078058,1,1473
Flavobacteriaceae,Tenacibaculum,Tenacibaculum skagerrakense,AF469612,1,1465
Flavobacteriaceae,Tenacibaculum,Tenacibaculum soleae,AM746476,1,1506
Flavobacteriaceae,Tenacibaculum,Tenacibaculum xiamenense,JX984443,1,1444
Nocardioidaceae,Tenggerimyces,Tenggerimyces flavus,KP405230,1,1476
Nocardioidaceae,Tenggerimyces,Tenggerimyces mesophilus,KP284443,1,1526
Bacillaceae,Tenuibacillus,Tenuibacillus multivorans,AY319933,1,1479
Rhodobiaceae,Tepidamorphus,Tepidamorphus gemmatus,GU187912,1,1391
Thermoanaerobacteraceae,Tepidanaerobacter,Tepidanaerobacter syntrophicus,AB106353,1,1451
Bacillaceae,Tepidibacillus,Tepidibacillus fermentans,KC242245,1,1589
Peptostreptococcaceae,Tepidibacter,Tepidibacter formicigenes,AY245527,1,1380
Peptostreptococcaceae,Tepidibacter,Tepidibacter mesophilus,GQ231514,1,1438
Peptostreptococcaceae,Tepidibacter,Tepidibacter thalassicus,AY158079,1,1404
Rhodobiaceae,Tepidicaulis,Tepidicaulis marinus,AB821371,1,1396
Comamonadaceae,Tepidicella,Tepidicella xavieri,DQ295805,1,1480
Clostridiaceae,Tepidimicrobium,Tepidimicrobium ferriphilum,AY656718,1,1493
Clostridiaceae,Tepidimicrobium,Tepidimicrobium xylanilyticum,EF522948,1,1528
Unclassified Burkholderiales,Tepidimonas,Tepidimonas aquatica,AY324139,1,1499
Unclassified Burkholderiales,Tepidimonas,Tepidimonas fonticaldi,JN713899,1,1457
Unclassified Burkholderiales,Tepidimonas,Tepidimonas ignava,AF177943,1,1493
Unclassified Burkholderiales,Tepidimonas,Tepidimonas taiwanensis,AY845054,1,1430
Unclassified Burkholderiales,Tepidimonas,Tepidimonas thermarum,AM042693,1,1512
Hydrogenophilaceae,Tepidiphilus,Tepidiphilus margaritifer,AJ504663,1,1456
Hydrogenophilaceae,Tepidiphilus,Tepidiphilus succinatimandens,AY219713,1,1529
Hydrogenophilaceae,Tepidiphilus,Tepidiphilus thermophilus,HM543264,1,1404
Tepidisphaeraceae,Tepidisphaera,Tepidisphaera mucosa,KM036168,1,1491
Methylocystaceae,Terasakiella,Terasakiella brassicae,KP994391,1,1461
Methylocystaceae,Terasakiella,Terasakiella pusilla,AB006768,1,1429
Oceanospirillaceae,Terasakiispira,Terasakiispira papahanaumokuakeensis,AF513467,1,1436
Cellvibrionaceae,Teredinibacter,Teredinibacter turnerae,AY028398,1,1469
Intrasporangiaceae,Terrabacter,Terrabacter aeriphilus,EU573947,1,1397
Intrasporangiaceae,Terrabacter,Terrabacter aerolatus,EF212039,1,1400
Intrasporangiaceae,Terrabacter,Terrabacter carboxydivorans,FJ717334,1,1514
Intrasporangiaceae,Terrabacter,Terrabacter ginsenosidimutans,EU332827,1,1485
Intrasporangiaceae,Terrabacter,Terrabacter koreensis,KF314196,1,1407
Intrasporangiaceae,Terrabacter,Terrabacter lapilli,AM690744,1,1487
Intrasporangiaceae,Terrabacter,Terrabacter terrae,AY944176,1,1475
Intrasporangiaceae,Terrabacter,Terrabacter terrigena,FJ423552,1,1477
Intrasporangiaceae,Terrabacter,Terrabacter tumescens,AF005023,1,1477
Intrasporangiaceae,Terracoccus,Terracoccus luteus,Y11928,1,1479
Bacillaceae,Terribacillus,Terribacillus aidingensis,FJ386524,1,1472
Bacillaceae,Terribacillus,Terribacillus goriensis,DQ519571,1,1433
Bacillaceae,Terribacillus,Terribacillus halophilus,AB243849,1,1514
Bacillaceae,Terribacillus,Terribacillus saccharophilus,AB243845,1,1515
Acidobacteriaceae,Terriglobus,Terriglobus albidus,KP334258,1,1461
Acidobacteriaceae,Terriglobus,Terriglobus aquaticus,HQ436501,1,1448
Acidobacteriaceae,Terriglobus,Terriglobus roseus,DQ660892,1,1420
Acidobacteriaceae,Terriglobus,Terriglobus saanensis,HM214537,1,1492
Acidobacteriaceae,Terriglobus,Terriglobus tenax,JN543507,1,1440
Sporolactobacillaceae,Terrilactibacillus,Terrilactibacillus laevilacticus,AB841307,1,1456
Unclassified Spartobacteria,Terrimicrobium,Terrimicrobium sacchariphilum,GU129926,1,1418
Chitinophagaceae,Terrimonas,Terrimonas aquatica,FJ347757,1,1435
Chitinophagaceae,Terrimonas,Terrimonas arctica,KJ631121,1,1419
Chitinophagaceae,Terrimonas,Terrimonas ferruginea,AM230484,1,1519
Chitinophagaceae,Terrimonas,Terrimonas lutea,AB192292,1,1431
Chitinophagaceae,Terrimonas,Terrimonas pekingensis,JF834159,1,1490
Chitinophagaceae,Terrimonas,Terrimonas rubra,JF803808,1,1418
Clostridiaceae,Terrisporobacter,Terrisporobacter glycolicus,X76750,1,1461
Clostridiaceae,Terrisporobacter,Terrisporobacter mayombei,FR733682,1,1494
Clostridiaceae,Terrisporobacter,Terrisporobacter petrolearius,KJ000015,1,1401
Micrococcaceae,Tersicoccus,Tersicoccus phoenicis,EU977596,1,1381
Propionibacteriaceae,Tessaracoccus,Tessaracoccus bendigoensis,AF038504,1,1465
Propionibacteriaceae,Tessaracoccus,Tessaracoccus flavescens,AM393882,1,1408
Propionibacteriaceae,Tessaracoccus,Tessaracoccus flavus,KP265298,1,1396
Propionibacteriaceae,Tessaracoccus,Tessaracoccus lapidicaptus,KF668596,1,1434
Propionibacteriaceae,Tessaracoccus,Tessaracoccus lubricantis,FM178840,1,1393
Propionibacteriaceae,Tessaracoccus,Tessaracoccus oleiagri,GU111566,1,1460
Propionibacteriaceae,Tessaracoccus,Tessaracoccus rhinocerotis,KT215777,1,1525
Pasteurellaceae,Testudinibacter,Testudinibacter aquarius,KJ632971,1,1412
Enterococcaceae,Tetragenococcus,Tetragenococcus halophilus subsp. flandriensis,EU522087,1,1388
Enterococcaceae,Tetragenococcus,Tetragenococcus halophilus subsp. halophilus,D88668,1,1522
Enterococcaceae,Tetragenococcus,Tetragenococcus koreensis,AY690334,1,1492
Enterococcaceae,Tetragenococcus,Tetragenococcus muriaticus,D88824,1,1512
Enterococcaceae,Tetragenococcus,Tetragenococcus osmophilus,EU522083,1,1394
Enterococcaceae,Tetragenococcus,Tetragenococcus solitarius,AJ301840,1,1554
Intrasporangiaceae,Tetrasphaera,Tetrasphaera australiensis,AF125091,1,1470
Intrasporangiaceae,Tetrasphaera,Tetrasphaera duodecadis,AB072496,1,1485
Intrasporangiaceae,Tetrasphaera,Tetrasphaera elongata,AB030911,1,1443
Intrasporangiaceae,Tetrasphaera,Tetrasphaera japonica,AF125092,1,1445
Intrasporangiaceae,Tetrasphaera,Tetrasphaera jenkinsii,DQ007321,1,1421
Intrasporangiaceae,Tetrasphaera,Tetrasphaera remsis,AB537173,1,1463
Intrasporangiaceae,Tetrasphaera,Tetrasphaera vanveenii,DQ007320,1,1418
Intrasporangiaceae,Tetrasphaera,Tetrasphaera veronensis,Y14595,1,1448
Bacillaceae,Texcoconibacillus,Texcoconibacillus texcoconensis,JN571119,1,1374
Bacillaceae,Thalassobacillus,Thalassobacillus cyri,FM864226,1,1470
Bacillaceae,Thalassobacillus,Thalassobacillus devorans,AJ717299,1,1506
Bacillaceae,Thalassobacillus,Thalassobacillus hwangdonensis,EU817571,1,1522
Bacillaceae,Thalassobacillus,Thalassobacillus pellis,FN690978,1,1470
Rhodobacteraceae,Thalassobacter,Thalassobacter stenotrophicus,AJ631302,1,1465
Rhodospirillaceae,Thalassobaculum,Thalassobaculum fulvum,KP976094,1,1449
Rhodospirillaceae,Thalassobaculum,Thalassobaculum litoreum,EF203900,1,1336
Rhodospirillaceae,Thalassobaculum,Thalassobaculum salexigens,EU008565,1,1332
Rhodobacteraceae,Thalassobius,Thalassobius abyssi,LC057677,1,1404
Rhodobacteraceae,Thalassobius,Thalassobius aestuarii,AY442178,1,1386
Rhodobacteraceae,Thalassobius,Thalassobius aquaeponti,KJ729030,1,1386
Rhodobacteraceae,Thalassobius,Thalassobius gelatinovorus,D88523,1,1390
Rhodobacteraceae,Thalassobius,Thalassobius litorarius,KP410684,1,1399
Rhodobacteraceae,Thalassobius,Thalassobius maritimus,HM748766,1,1384
Rhodobacteraceae,Thalassobius,Thalassobius mediterraneus,AJ878874,1,1456
Rhodobacteraceae,Thalassococcus,Thalassococcus halodurans,DQ397336,1,1383
Rhodobacteraceae,Thalassococcus,Thalassococcus lentus,JX090308,1,1417
Phyllobacteriaceae,Thalassocola,Thalassocola ureilytica,KP162059,1,1443
Oceanospirillaceae,Thalassolituus,Thalassolituus marinus,GQ426888,1,1476
Oceanospirillaceae,Thalassolituus,Thalassolituus oleivorans,AJ431699,1,1366
Colwelliaceae,Thalassomonas,Thalassomonas actiniarum,AB369380,1,1462
Colwelliaceae,Thalassomonas,Thalassomonas haliotis,AB369381,1,1465
Colwelliaceae,Thalassomonas,Thalassomonas viridans,AJ294747,1,1534
Rhodospirillaceae,Thalassospira,Thalassospira alkalitolerans,AB786710,1,1422
Rhodospirillaceae,Thalassospira,Thalassospira lohafexi,GU584152,1,1494
Rhodospirillaceae,Thalassospira,Thalassospira lucentensis,AF358664,1,1394
Rhodospirillaceae,Thalassospira,Thalassospira mesophila,AB786711,1,1422
Rhodospirillaceae,Thalassospira,Thalassospira povalilytica,AB548215,1,1452
Rhodospirillaceae,Thalassospira,Thalassospira profundimaris,AY186195,1,1457
Rhodospirillaceae,Thalassospira,Thalassospira tepidiphila,AB265822,1,1414
Rhodospirillaceae,Thalassospira,Thalassospira xiamenensis,AY189753,1,1439
Rhodospirillaceae,Thalassospira,Thalassospira xianhensis,EU017546,1,1456
Colwelliaceae,Thalassotalea,Thalassotalea agariperforans,HM237288,1,1465
Colwelliaceae,Thalassotalea,Thalassotalea agarivorans,DQ212914,1,1465
Colwelliaceae,Thalassotalea,Thalassotalea eurytherma,JQ288724,1,1465
Colwelliaceae,Thalassotalea,Thalassotalea fusca,KF484399,1,1463
Colwelliaceae,Thalassotalea,Thalassotalea ganghwensis,AY194066,1,1462
Colwelliaceae,Thalassotalea,Thalassotalea loyana,AY643537,1,1457
Colwelliaceae,Thalassotalea,Thalassotalea marina,KT153611,1,1463
